Node_ID,Node_Name,Arbol_1,Arbol_2,Arbol_3,Arbol_4,Arbol_5,Arbol_6,Arbol_7,Arbol_8,ShortName_General,ShortName_Specific,NEWID
764843,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Equestrian,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Equestrian,,,,Sporting Goods,Outdoor Recreation,764564
764825,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Skating,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Skating,,,,Sporting Goods,Outdoor Recreation,764564
764815,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Winter Sports^Skiing,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Winter Sports,Skiing,,,,Sporting Goods,Winter Sports,764564
764804,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Exercise & Fitness^Cardio Machines,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Exercise & Fitness,Cardio Machines,,,,Sporting Goods,Exercise & Fitness,764564
764798,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Team Sports^Hockey,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Team Sports,Hockey,,,,Sporting Goods,Team Sports,764564
764794,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Water Sports^Windsurfing,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Water Sports,Windsurfing,,,,Sporting Goods,Water Sports,764564
764793,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Hunting,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Hunting,,,,Sporting Goods,Outdoor Recreation,764564
764792,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Gymnastics,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Gymnastics,,,,,Sporting Goods,Gymnastics,764564
764785,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Motorsports,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Motorsports,,,,Sporting Goods,Outdoor Recreation,764564
764784,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Team Sports^Rugby,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Team Sports,Rugby,,,,Sporting Goods,Team Sports,764564
764778,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Racquet Sports^Racquetball,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Racquet Sports,Racquetball,,,,Sporting Goods,Racquet Sports,764564
764774,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Team Sports^Field Hockey,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Team Sports,Field Hockey,,,,Sporting Goods,Team Sports,764564
764767,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Racquet Sports^Tennis,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Racquet Sports,Tennis,,,,Sporting Goods,Racquet Sports,764564
764766,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Racquet Sports,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Racquet Sports,,,,,Sporting Goods,Racquet Sports,764564
764759,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Water Sports^Swimming,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Water Sports,Swimming,,,,Sporting Goods,Water Sports,764564
764758,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Water Sports^Whitewater Rafting,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Water Sports,Whitewater Rafting,,,,Sporting Goods,Water Sports,764564
764755,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Climbing,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Climbing,,,,Sporting Goods,Outdoor Recreation,764564
764753,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Indoor Games^Darts,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Indoor Games,Darts,,,,Sporting Goods,Indoor Games,764564
764745,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Water Sports^Surfing,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Water Sports,Surfing,,,,Sporting Goods,Water Sports,764564
764743,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Jumping,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Jumping,,,,,Sporting Goods,Jumping,764564
764735,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Winter Sports^Snowshoeing,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Winter Sports,Snowshoeing,,,,Sporting Goods,Winter Sports,764564
764724,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Exercise & Fitness^Yoga & Pilates,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Exercise & Fitness,Yoga & Pilates,,,,Sporting Goods,Exercise & Fitness,764564
764689,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Archery,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Archery,,,,Sporting Goods,Outdoor Recreation,764564
764684,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Team Sports^Baseball,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Team Sports,Baseball,,,,Sporting Goods,Team Sports,764564
764662,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Geocaching,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Geocaching,,,,Sporting Goods,Outdoor Recreation,764564
764660,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Cycling,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Cycling,,,,Sporting Goods,Outdoor Recreation,764564
764659,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Indoor Games^Bowling,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Indoor Games,Bowling,,,,Sporting Goods,Indoor Games,764564
764652,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Running,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Running,,,,Sporting Goods,Outdoor Recreation,764564
764650,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Combat Sports^Fencing,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Combat Sports,Fencing,,,,Sporting Goods,Combat Sports,764564
764649,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Team Sports^Lacrosse,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Team Sports,Lacrosse,,,,Sporting Goods,Team Sports,764564
764636,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation^Lawn Games,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,Lawn Games,,,,Sporting Goods,Outdoor Recreation,764564
764631,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Indoor Games,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Indoor Games,,,,,Sporting Goods,Indoor Games,764564
764622,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Water Sports^Boating,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Water Sports,Boating,,,,Sporting Goods,Water Sports,764564
764621,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Water Sports,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Water Sports,,,,,Sporting Goods,Water Sports,764564
764618,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Winter Sports^Snowmobiling,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Winter Sports,Snowmobiling,,,,Sporting Goods,Winter Sports,764564
764617,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Winter Sports,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Winter Sports,,,,,Sporting Goods,Winter Sports,764564
764607,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Exercise & Fitness^Weightlifting Machines,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Exercise & Fitness,Weightlifting Machines,,,,Sporting Goods,Exercise & Fitness,764564
764606,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Exercise & Fitness,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Exercise & Fitness,,,,,Sporting Goods,Exercise & Fitness,764564
764602,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Combat Sports^Martial Arts,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Combat Sports,Martial Arts,,,,Sporting Goods,Combat Sports,764564
764601,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Combat Sports,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Combat Sports,,,,,Sporting Goods,Combat Sports,764564
764575,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Outdoor Recreation,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Outdoor Recreation,,,,,Sporting Goods,Outdoor Recreation,764564
764566,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Team Sports^Soccer,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Team Sports,Soccer,,,,Sporting Goods,Team Sports,764564
764565,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Team Sports,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Team Sports,,,,,Sporting Goods,Team Sports,764564
764564,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,,,,,,Sporting Goods,Sporting Goods,764564
765006,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Games^Board Games,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Games,Board Games,,,,Toys & Games,Games,764627
765001,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Outdoor Play Equipment^Swing Sets & Playsets,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Outdoor Play Equipment,Swing Sets & Playsets,,,,Toys & Games,Outdoor Play Equipment,764627
764918,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Outdoor Play Equipment^Sandboxes,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Outdoor Play Equipment,Sandboxes,,,,Toys & Games,Outdoor Play Equipment,764627
764880,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Outdoor Play Equipment^See Saws,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Outdoor Play Equipment,See Saws,,,,Toys & Games,Outdoor Play Equipment,764627
764873,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Games^Card Games,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Games,Card Games,,,,Toys & Games,Games,764627
764801,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Games^Dice Sets & Games,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Games,Dice Sets & Games,,,,Toys & Games,Games,764627
764797,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Puzzles,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Puzzles,,,,,Toys & Games,Puzzles,764627
764738,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Games^Portable Electronic Games,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Games,Portable Electronic Games,,,,Toys & Games,Games,764627
764721,"*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Toys^Dolls, Playsets & Toy Figures",*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,Toys & Games,Toys,764627
764720,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Toys,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Toys,,,,,Toys & Games,Toys,764627
764686,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Outdoor Play Equipment^Playhouses,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Outdoor Play Equipment,Playhouses,,,,Toys & Games,Outdoor Play Equipment,764627
764677,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Outdoor Play Equipment^Slides,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Outdoor Play Equipment,Slides,,,,Toys & Games,Outdoor Play Equipment,764627
764654,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Games^Poker Chips & Sets,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Games,Poker Chips & Sets,,,,Toys & Games,Games,764627
764653,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Games,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Games,,,,,Toys & Games,Games,764627
764628,*Lotame Shopping & Retail^Purchase Intent^Toys & Games^Outdoor Play Equipment,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,Outdoor Play Equipment,,,,,Toys & Games,Outdoor Play Equipment,764627
764627,*Lotame Shopping & Retail^Purchase Intent^Toys & Games,*Lotame Shopping & Retail,Purchase Intent,Toys & Games,,,,,,Toys & Games,Toys & Games,764627
764836,*Lotame Shopping & Retail^Purchase Intent^Vehicles & Parts^Vehicle Parts & Accessories^Motorcycle Accessories,*Lotame Shopping & Retail,Purchase Intent,Vehicles & Parts,Vehicle Parts & Accessories,Motorcycle Accessories,,,,Vehicles & Parts,Vehicle Parts & Accessories,764667
764803,*Lotame Shopping & Retail^Purchase Intent^Vehicles & Parts^Vehicle Parts & Accessories^Motor Vehicle Care,*Lotame Shopping & Retail,Purchase Intent,Vehicles & Parts,Vehicle Parts & Accessories,Motor Vehicle Care,,,,Vehicles & Parts,Vehicle Parts & Accessories,764667
764716,*Lotame Shopping & Retail^Purchase Intent^Vehicles & Parts^Vehicle Parts & Accessories^Automobile,*Lotame Shopping & Retail,Purchase Intent,Vehicles & Parts,Vehicle Parts & Accessories,Automobile,,,,Vehicles & Parts,Vehicle Parts & Accessories,764667
764698,*Lotame Shopping & Retail^Purchase Intent^Vehicles & Parts^Vehicle Parts & Accessories^Car Audio & Video,*Lotame Shopping & Retail,Purchase Intent,Vehicles & Parts,Vehicle Parts & Accessories,Car Audio & Video,,,,Vehicles & Parts,Vehicle Parts & Accessories,764667
764669,*Lotame Shopping & Retail^Purchase Intent^Vehicles & Parts^Vehicle Parts & Accessories^Motor Vehicle Parts,*Lotame Shopping & Retail,Purchase Intent,Vehicles & Parts,Vehicle Parts & Accessories,Motor Vehicle Parts,,,,Vehicles & Parts,Vehicle Parts & Accessories,764667
764668,*Lotame Shopping & Retail^Purchase Intent^Vehicles & Parts^Vehicle Parts & Accessories,*Lotame Shopping & Retail,Purchase Intent,Vehicles & Parts,Vehicle Parts & Accessories,,,,,Vehicles & Parts,Vehicle Parts & Accessories,764667
764667,*Lotame Shopping & Retail^Purchase Intent^Vehicles & Parts,*Lotame Shopping & Retail,Purchase Intent,Vehicles & Parts,,,,,,Vehicles & Parts,Vehicles & Parts,764667
52592,Lotame Category Hierarchy^Radio^Talk or News Radio,Lotame Category Hierarchy,Radio,Talk or News Radio,,,,,,Radio,Talk or News Radio,52592
52591,Lotame Category Hierarchy^Radio^Sports Radio,Lotame Category Hierarchy,Radio,Sports Radio,,,,,,Radio,Sports Radio,52591
52590,Lotame Category Hierarchy^Radio^Music Radio,Lotame Category Hierarchy,Radio,Music Radio,,,,,,Radio,Music Radio,52590
52589,Lotame Category Hierarchy^Radio^Comedy Radio,Lotame Category Hierarchy,Radio,Comedy Radio,,,,,,Radio,Comedy Radio,52589
52588,Lotame Category Hierarchy^Radio,Lotame Category Hierarchy,Radio,,,,,,,Radio,Radio,52588
52192,Lotame Category Hierarchy^Relationships^Relationship Advice,Lotame Category Hierarchy,Relationships,Relationship Advice,,,,,,Relationships,Relationship Advice,52190
52191,Lotame Category Hierarchy^Relationships^Dating,Lotame Category Hierarchy,Relationships,Dating,,,,,,Relationships,Dating,52190
52190,Lotame Category Hierarchy^Relationships,Lotame Category Hierarchy,Relationships,,,,,,,Relationships,Relationships,52190
52966,Lotame Category Hierarchy^Religion^Christianity^Protestantism,Lotame Category Hierarchy,Religion,Christianity,Protestantism,,,,,Religion,Christianity,52966
52965,Lotame Category Hierarchy^Religion^Christianity^Evangelical,Lotame Category Hierarchy,Religion,Christianity,Evangelical,,,,,Religion,Christianity,52965
52964,Lotame Category Hierarchy^Religion^Christianity^Catholicism,Lotame Category Hierarchy,Religion,Christianity,Catholicism,,,,,Religion,Christianity,52964
52963,Lotame Category Hierarchy^Religion^Baha'i,Lotame Category Hierarchy,Religion,Baha'i,,,,,,Religion,Baha'i,52963
52962,Lotame Category Hierarchy^Religion^Confucianism,Lotame Category Hierarchy,Religion,Confucianism,,,,,,Religion,Confucianism,52962
52961,Lotame Category Hierarchy^Religion^Taoism,Lotame Category Hierarchy,Religion,Taoism,,,,,,Religion,Taoism,52961
52960,Lotame Category Hierarchy^Religion^Sikhism,Lotame Category Hierarchy,Religion,Sikhism,,,,,,Religion,Sikhism,52960
52959,Lotame Category Hierarchy^Religion^Shinto,Lotame Category Hierarchy,Religion,Shinto,,,,,,Religion,Shinto,52959
52958,Lotame Category Hierarchy^Religion^Rastafari,Lotame Category Hierarchy,Religion,Rastafari,,,,,,Religion,Rastafari,52958
52957,Lotame Category Hierarchy^Religion^Muslim,Lotame Category Hierarchy,Religion,Muslim,,,,,,Religion,Muslim,52957
52956,Lotame Category Hierarchy^Religion^Mormon,Lotame Category Hierarchy,Religion,Mormon,,,,,,Religion,Mormon,52956
52955,Lotame Category Hierarchy^Religion^Judaism,Lotame Category Hierarchy,Religion,Judaism,,,,,,Religion,Judaism,52955
52954,Lotame Category Hierarchy^Religion^Jainism,Lotame Category Hierarchy,Religion,Jainism,,,,,,Religion,Jainism,52954
52953,Lotame Category Hierarchy^Religion^Islam,Lotame Category Hierarchy,Religion,Islam,,,,,,Religion,Islam,52953
52952,Lotame Category Hierarchy^Religion^Hinduism,Lotame Category Hierarchy,Religion,Hinduism,,,,,,Religion,Religion ,52952
52951,Lotame Category Hierarchy^Religion^Baptist,Lotame Category Hierarchy,Religion,Baptist,,,,,,Religion,Baptist,52951
52950,Lotame Category Hierarchy^Religion^Buddhism,Lotame Category Hierarchy,Religion,Buddhism,,,,,,Religion,Buddhism,52950
52949,Lotame Category Hierarchy^Religion^Atheist,Lotame Category Hierarchy,Religion,Atheist,,,,,,Religion,Atheist,52949
52948,Lotame Category Hierarchy^Religion^Agnostic,Lotame Category Hierarchy,Religion,Agnostic,,,,,,Religion,Religion,52948
52947,Lotame Category Hierarchy^Religion^Christianity,Lotame Category Hierarchy,Religion,Christianity,,,,,,Religion,Christianity,52947
52946,Lotame Category Hierarchy^Religion,Lotame Category Hierarchy,Religion,,,,,,,Religion,Religion,52946
52601,Lotame Category Hierarchy^School & Education^Technical & Trade School Education,Lotame Category Hierarchy,School & Education,Technical & Trade School Education,,,,,,School & Education,Technical & Trade School Education,52601
52600,Lotame Category Hierarchy^School & Education^Pre[^]Kindergarden Education,Lotame Category Hierarchy,School & Education,Pre-Kindergarden Education,,,,,,School & Education,Pre-Kindergarden Education,52600
